Experiment ID,feature,Proximity,Convergence,convergence_pvalue,p_corr(-15),p_corr(-15)_p_val,p_corr(-10),p_corr(-10)_p_val,p_corr(-5),p_corr(-5)_p_val,p_corr(0),p_corr(0)_p_val,p_corr(5),p_corr(5)_p_val,p_corr(10),p_corr(10)_p_val,p_corr(15),p_corr(15)_p_val
Sarah-13 Human,meanF0Hz,-0.5856919214,0.5212627674,1.04E-96,-0.3375290862,1.29E-37,-0.3254049911,4.66E-35,-0.3146700809,6.86E-33,-0.3067001535,2.34E-31,-0.2984538207,1.32E-29,-0.2892055811,9.98E-28,-0.2817979236,2.92E-26
Sarah-13 Human,stdevF0Hz,-0.3350483739,-0.1003599632,0.0001923675507,0.09246950031,0.0006365434975,0.1066043631,7.89E-05,0.1127311185,2.87E-05,0.1154674546,1.76E-05,0.116070271,1.64E-05,0.110860832,4.02E-05,0.09415400409,0.0005050916204
Sarah-13 Human,HNR,-0.4784912076,0.03903118087,0.1478754373,0.1315392549,1.12E-06,0.1687174464,3.50E-10,0.2005477891,6.62E-14,0.2300883387,5.45E-18,0.2582775459,2.48E-22,0.280869297,3.50E-26,0.2970149408,4.03E-29
Sarah-13 Human,localJitter,-0.5055059669,0.2705905216,1.62E-24,0.06105259718,0.02429903099,0.0808964537,0.00277106228,0.09458308311,0.0004535315536,0.1073633765,6.59E-05,0.1225802277,5.32E-06,0.1372004825,3.57E-07,0.148153338,4.00E-08
Sarah-13 Human,localabsoluteJitter,-0.4378667396,0.101479542,0.0001628250523,-0.01151188535,0.6713344646,0.007874961479,0.7712102489,0.01831551524,0.4980208064,0.02845924164,0.2914551202,0.04111458517,0.1281080173,0.05200516653,0.05465327937,0.06145406873,0.02337757851
Sarah-13 Human,rapJitter,-0.4747216746,0.3473818399,2.63E-40,0.003450205163,0.8988078472,0.02865417957,0.2899231915,0.04817638655,0.0745478478,0.06636258745,0.01381020569,0.08456034694,0.00172572784,0.1001478049,0.0002094462728,0.1160115133,1.78E-05
Sarah-13 Human,ppq5Jitter,-0.3600096549,0.1324187579,8.25E-07,0.560294656,2.50E-113,0.5600416736,1.29E-113,0.5545777435,2.15E-111,0.5468378459,3.88E-108,0.540100502,1.18E-104,0.5318588532,1.33E-100,0.517140138,6.08E-94
Sarah-13 Human,ddpJitter,-0.4747216746,0.3473818399,2.63E-40,0.003450205163,0.8988078472,0.02865417957,0.2899231915,0.04817638655,0.0745478478,0.06636258745,0.01381020569,0.08456034694,0.00172572784,0.1001478049,0.0002094462728,0.1160115133,1.78E-05
Sarah-13 Human,localShimmer,-0.5917520292,-0.1325038668,8.12E-07,-0.3062770147,6.00E-31,-0.3144497064,9.91E-33,-0.3243130093,6.07E-35,-0.3345358907,2.48E-37,-0.3391377929,3.01E-38,-0.3398619126,2.80E-38,-0.3471144416,8.03E-40
Sarah-13 Human,localdbShimmer,-0.6184174239,-0.04242512699,0.1157151667,-0.2651782767,2.46E-23,-0.2827514737,1.58E-26,-0.2999274982,6.78E-30,-0.3154410841,3.63E-33,-0.3266746076,1.86E-35,-0.3350912901,3.38E-37,-0.3506706593,1.17E-40
Sarah-13 Human,apq3Shimmer,-0.3990913238,-0.3198867123,4.14E-34,-0.1793470245,2.66E-11,-0.1880936555,2.42E-12,-0.204312622,2.19E-14,-0.2235211326,4.85E-17,-0.2401656766,1.94E-19,-0.2540694525,1.45E-21,-0.2638954693,4.05E-23
Sarah-13 Human,apq5Shimmer,-0.47582593,-0.362452235,5.63E-44,-0.3426295528,8.84E-39,-0.3363950081,1.72E-37,-0.3331438494,6.87E-37,-0.3315358332,1.17E-36,-0.336900908,9.75E-38,-0.3387207298,5.10E-38,-0.3364053846,2.31E-37
Sarah-13 Human,apq11Shimmer,-0.3309858045,-0.4671856089,1.57E-75,0.2974868159,3.26E-29,0.2795876334,5.98E-26,0.2634391084,3.37E-23,0.2416578566,9.80E-20,0.2276505266,1.42E-17,0.2144404788,1.13E-15,0.2003623827,8.61E-14
Sarah-13 Human,ddaShimmer,-0.3990913238,-0.3198867123,4.14E-34,-0.1793470245,2.66E-11,-0.1880936555,2.42E-12,-0.204312622,2.19E-14,-0.2235211326,4.85E-17,-0.2401656766,1.94E-19,-0.2540694525,1.45E-21,-0.2638954693,4.05E-23
Sarah-13 Human,meanPitch,-0.4675995638,0.6601585356,5.53E-173,-0.15245034,1.59E-08,-0.1570098947,5.41E-09,-0.1610388034,2.02E-09,-0.1633063574,1.11E-09,-0.1675183713,4.34E-10,-0.1728352403,1.27E-10,-0.1800567002,2.21E-11
Sarah-13 Human,maxPitch,-0.3741913791,-0.4364656934,4.32E-65,0.1616822533,1.99E-09,0.1489058963,3.22E-08,0.1512436688,1.83E-08,0.1530515622,1.16E-08,0.1722418912,1.36E-10,0.1972594318,1.89E-13,0.2149405015,1.09E-15
Sarah-13 Human,minPitch,-0.4827466996,0.3409628323,8.40E-39,0.4568583334,3.89E-71,0.475540846,5.30E-78,0.4887966622,3.03E-83,0.4980227003,3.85E-87,0.5090501161,2.91E-91,0.5176421455,1.72E-94,0.5248466476,3.35E-97
Sarah-13 Human,meanIntensity,-0.3484790401,-0.2289007476,8.14E-18,0.2621852751,7.87E-23,0.2700965994,2.90E-24,0.2686701246,4.25E-24,0.2700284878,2.03E-24,0.2716151412,1.30E-24,0.2728453444,9.57E-25,0.2862057736,4.51E-27
Sarah-13 Human,maxIntensity,-0.3530481626,0.05020147728,0.06264836604,0.4683641354,3.82E-75,0.480262471,9.72E-80,0.4848358128,9.72E-82,0.4812785175,1.09E-80,0.4867681025,1.80E-82,0.4872209699,2.39E-82,0.4922634157,5.64E-84
Sarah-13 Human,minIntensity,-0.4323244987,-0.3360012651,1.15E-37,-0.2359593399,1.13E-18,-0.2521222231,2.99E-21,-0.267696899,6.27E-24,-0.2839197078,6.31E-27,-0.3063169217,3.58E-31,-0.3271011123,1.99E-35,-0.3439338812,4.42E-39
Dekel-2 Furhat,meanF0Hz,-0.4787195056,-0.04894319769,0.07448275757,-0.05505489035,0.04600947326,-0.0363205677,0.187411225,-0.01463080054,0.5947995467,0.009790864328,0.7213889749,0.02917873769,0.2887152226,0.04948121393,0.07242180919,0.06584463016,0.01698047032
Dekel-2 Furhat,stdevF0Hz,-0.4617955347,-0.1067641142,9.63E-05,0.2210743239,5.20E-16,0.2106350261,1.08E-14,0.1994053228,2.43E-13,0.1915129424,1.92E-12,0.1876070178,5.94E-12,0.1857756545,1.05E-11,0.1783357323,7.48E-11
Dekel-2 Furhat,HNR,-0.6726531538,-0.2379641947,1.45E-18,-0.3831151033,3.42E-47,-0.3720744196,1.43E-44,-0.3589615715,1.53E-41,-0.348527025,3.01E-39,-0.3490700325,3.13E-39,-0.3473192269,1.09E-38,-0.3425032478,1.80E-37
Dekel-2 Furhat,localJitter,-0.4862176202,-0.3168532455,2.24E-32,0.1486394864,6.20E-08,0.1763008751,1.14E-10,0.2052231391,4.67E-14,0.2358945535,2.91E-18,0.2611448098,4.40E-22,0.2858060836,3.25E-26,0.3050147078,1.08E-29
Dekel-2 Furhat,localabsoluteJitter,-0.4221077716,-0.3463198355,9.62E-39,0.2421072451,5.56E-19,0.2641889313,1.68E-22,0.2841960587,5.11E-26,0.3046426647,6.13E-30,0.3273305533,1.95E-34,0.3502870081,2.28E-39,0.3645796091,1.40E-42
Dekel-2 Furhat,rapJitter,-0.4343951061,-0.2966103491,2.13E-28,0.2731383855,6.50E-24,0.2973552909,2.46E-28,0.3241518202,9.10E-34,0.3507138241,9.40E-40,0.3698289904,3.55E-44,0.3869930754,2.26E-48,0.3992006908,1.92E-51
Dekel-2 Furhat,ppq5Jitter,-0.5117888259,-0.3278093544,1.16E-34,0.01786029296,0.5177253655,0.04226370422,0.1249890412,0.06738480559,0.01419107375,0.09148252224,0.0008411023084,0.1122688889,4.24E-05,0.1343657884,9.71E-07,0.1535476614,2.22E-08
Dekel-2 Furhat,ddpJitter,-0.4343951061,-0.2966103491,2.13E-28,0.2731383855,6.50E-24,0.2973552909,2.46E-28,0.3241518202,9.10E-34,0.3507138241,9.40E-40,0.3698289904,3.55E-44,0.3869930754,2.26E-48,0.3992006908,1.92E-51
Dekel-2 Furhat,localShimmer,-0.4865435348,-0.08428613297,0.002103111446,0.3216825719,5.15E-33,0.3304344392,5.69E-35,0.3357523118,3.00E-36,0.3422037717,8.22E-38,0.3448439566,2.87E-38,0.3512263877,1.39E-39,0.3551087809,2.45E-40
Dekel-2 Furhat,localdbShimmer,-0.5207442135,0.006455224632,0.814124019,0.4015498912,4.40E-52,0.3956936901,1.11E-50,0.3879308905,8.53E-49,0.3815156412,2.69E-47,0.3730459471,5.62E-45,0.369276038,7.02E-44,0.3656625258,7.68E-43
Dekel-2 Furhat,apq3Shimmer,-0.4944692017,0.3067054111,2.42E-30,0.09462764129,0.0005933956158,0.106995771,9.89E-05,0.1167277967,2.06E-05,0.1266106312,3.66E-06,0.1365290503,6.15E-07,0.1503013149,4.14E-08,0.160454596,4.95E-09
Dekel-2 Furhat,apq5Shimmer,-0.4355010426,-0.2029957966,7.94E-14,0.2489803706,5.12E-20,0.2463554112,1.10E-19,0.2430841075,2.92E-19,0.2419985632,3.65E-19,0.2369994106,2.32E-18,0.232335583,1.26E-17,0.2255680474,1.28E-16
Dekel-2 Furhat,apq11Shimmer,-0.3873977678,0.4168078428,5.37E-57,0.1991884315,3.18E-13,0.2131071873,5.19E-15,0.2269158885,6.37E-17,0.2372022702,1.88E-18,0.2343476289,5.64E-18,0.2301414339,2.58E-17,0.2289606709,4.33E-17
Dekel-2 Furhat,ddaShimmer,-0.4944692017,0.3067054111,2.42E-30,0.09462764129,0.0005933956158,0.106995771,9.89E-05,0.1167277967,2.06E-05,0.1266106312,3.66E-06,0.1365290503,6.15E-07,0.1503013149,4.14E-08,0.160454596,4.95E-09
Dekel-2 Furhat,meanPitch,-0.5949729604,-0.04778313424,0.08162902138,-0.1869613215,8.43E-12,-0.181153477,3.41E-11,-0.1742125544,1.75E-10,-0.164756311,1.52E-09,-0.1537479714,1.88E-08,-0.1414300036,2.50E-07,-0.1315295788,1.72E-06
Dekel-2 Furhat,maxPitch,-0.5308703358,-0.4156985302,1.13E-56,-0.4191143346,4.85E-57,-0.410711358,7.82E-55,-0.397176893,2.87E-51,-0.3810404725,3.57E-47,-0.3628422841,1.80E-42,-0.3383984637,1.07E-36,-0.3164686003,5.95E-32
Dekel-2 Furhat,minPitch,-0.4029548782,0.07823664295,0.004319379004,-0.152839193,2.58E-08,-0.1612284703,3.90E-09,-0.1694857998,5.43E-10,-0.1738531377,1.76E-10,-0.1749859397,1.45E-10,-0.1801411222,4.39E-11,-0.1882338408,6.05E-12
Dekel-2 Furhat,meanIntensity,-0.4772327387,0.2671520853,3.74E-23,-0.13870654,4.47E-07,-0.1670209997,1.04E-09,-0.1830356594,1.94E-11,-0.1904062432,2.58E-12,-0.1995217493,2.36E-13,-0.1995526451,2.59E-13,-0.1951134038,9.70E-13
Dekel-2 Furhat,maxIntensity,-0.5561045393,0.3741993965,1.98E-45,-0.2169800958,1.82E-15,-0.1879432394,5.96E-12,-0.1626284757,2.66E-09,-0.1390874675,3.57E-07,-0.1106685297,5.45E-05,-0.08365895992,0.002359657965,-0.05513029882,0.04571194259
Dekel-2 Furhat,minIntensity,-0.4975137124,-0.3513889596,6.56E-40,0.1969350755,5.91E-13,0.1802895442,4.23E-11,0.1693680734,5.58E-10,0.1719998425,2.76E-10,0.1751460033,1.39E-10,0.1783150656,6.93E-11,0.1859589951,1.09E-11
Sarah-8 Furhat,meanF0Hz,-0.378465917,0.01408513343,0.6362289798,0.347257469,6.00E-33,0.3583274118,2.87E-35,0.3709438619,5.08E-38,0.382361518,1.19E-40,0.3931914848,6.69E-43,0.4040850754,3.09E-45,0.4167497507,4.46E-48
Sarah-8 Furhat,stdevF0Hz,-0.5808641892,0.5699596012,2.51E-98,-0.3754376945,1.21E-38,-0.3840802926,1.11E-40,-0.3978440782,5.71E-44,-0.4099988696,4.80E-47,-0.4163310663,2.17E-48,-0.4072201829,5.59E-46,-0.393501786,1.32E-42
Sarah-8 Furhat,HNR,-0.5274472028,-0.1585340835,8.45E-08,0.4304790789,1.62E-51,0.4377130942,1.26E-53,0.4434078236,2.21E-55,0.4462426478,2.15E-56,0.4441815423,1.36E-55,0.4404788443,2.33E-54,0.4347705633,1.26E-52
Sarah-8 Furhat,localJitter,-0.4741997241,-0.155077834,1.61E-07,0.2047283122,5.14E-12,0.2377362792,7.43E-16,0.2731001406,1.08E-20,0.3064026664,5.47E-26,0.3325606924,1.87E-30,0.3579213116,3.47E-35,0.3813519955,6.50E-40
Sarah-8 Furhat,localabsoluteJitter,-0.4811027001,0.03692470037,0.2148679784,0.1333577694,7.90E-06,0.1463790791,8.66E-07,0.1656218314,2.30E-08,0.1813974109,8.15E-10,0.187947756,2.10E-10,0.1938137551,6.11E-11,0.1970928553,3.16E-11
Sarah-8 Furhat,rapJitter,-0.4475144379,-0.4684479425,1.05E-62,0.1897602777,1.69E-10,0.2215526473,6.40E-14,0.2560507963,2.67E-18,0.2894194427,3.04E-23,0.3141295354,3.48E-27,0.3391199554,1.53E-31,0.3646586821,2.13E-36
Sarah-8 Furhat,ppq5Jitter,-0.455540194,-0.2941116984,5.53E-24,0.3018932259,6.29E-25,0.3327716422,2.29E-30,0.3638353165,1.54E-36,0.3949001693,1.78E-43,0.422726486,5.52E-50,0.4482966236,1.81E-56,0.4718596169,6.78E-63
Sarah-8 Furhat,ddpJitter,-0.4475144379,-0.4684479425,1.05E-62,0.1897602777,1.69E-10,0.2215526473,6.40E-14,0.2560507963,2.67E-18,0.2894194427,3.04E-23,0.3141295354,3.48E-27,0.3391199554,1.53E-31,0.3646586821,2.13E-36
Sarah-8 Furhat,localShimmer,-0.4432953539,-0.1298013587,1.20E-05,0.372732325,4.51E-38,0.3877344438,1.72E-41,0.4023891137,4.96E-45,0.4166955262,1.09E-48,0.4310119772,4.21E-52,0.447104583,3.82E-56,0.4627551343,2.96E-60
Sarah-8 Furhat,localdbShimmer,-0.4106309013,-0.4280399735,1.48E-51,0.5820003016,4.53E-102,0.5946367025,4.74E-108,0.6061682619,8.17E-114,0.6180332336,5.19E-120,0.6294252332,3.62E-125,0.6431846333,8.98E-132,0.6548016725,1.70E-137
Sarah-8 Furhat,apq3Shimmer,-0.4599012337,-0.03890470629,0.1912645334,0.1905666639,1.41E-10,0.2072939493,2.45E-12,0.22557225,1.91E-14,0.242037486,1.58E-16,0.2579322295,1.48E-18,0.2728867509,1.41E-20,0.2879104877,1.00E-22
Sarah-8 Furhat,apq5Shimmer,-0.4488035916,-0.07054811451,0.01769979076,0.3715256007,8.08E-38,0.3906051193,3.92E-42,0.4087063809,1.56E-46,0.4254872748,6.69E-51,0.4408223499,1.10E-54,0.4560358975,1.30E-58,0.4695428936,3.24E-62
Sarah-8 Furhat,apq11Shimmer,-0.4934787167,0.5916391592,1.18E-107,0.3280626247,2.18E-29,0.3366821911,4.36E-31,0.3417677188,3.55E-32,0.3445995347,7.44E-33,0.3483206295,1.95E-33,0.3528181533,3.58E-34,0.3597559228,2.10E-35
Sarah-8 Furhat,ddaShimmer,-0.4599012337,-0.03890470629,0.1912645334,0.1905666639,1.41E-10,0.2072939493,2.45E-12,0.22557225,1.91E-14,0.242037486,1.58E-16,0.2579322295,1.48E-18,0.2728867509,1.41E-20,0.2879104877,1.00E-22
Sarah-8 Furhat,meanPitch,-0.4692100178,0.453217473,2.51E-58,-0.1910339865,1.27E-10,-0.1907907873,1.22E-10,-0.1896227008,1.44E-10,-0.1905107348,1.07E-10,-0.1931407514,6.47E-11,-0.1929659967,7.42E-11,-0.193847831,6.68E-11
Sarah-8 Furhat,maxPitch,-0.3932119165,-0.006381116244,0.8303372789,-0.1734374969,5.57E-09,-0.1431139447,1.52E-06,-0.1157281621,0.0001000775898,-0.08785587252,0.003118946135,-0.05635106613,0.05882853842,-0.01839817482,0.5384984454,-0.005658516394,0.8502992781
Sarah-8 Furhat,minPitch,-0.4803130645,-0.4624011982,6.10E-61,0.09709989836,0.001168911561,0.1093037716,0.0002474305855,0.1212670608,4.54E-05,0.0992227198,0.0008378680988,0.09106778053,0.002232172528,0.06451310229,0.03086105658,0.01216897123,0.6848154427
Sarah-8 Furhat,meanIntensity,-0.5551040953,0.1460185489,8.24E-07,-0.04518642979,0.1315735353,-0.07668602656,0.0102487755,-0.10887478,0.0002536046547,-0.1348645706,5.38E-06,-0.1462337356,8.40E-07,-0.150114876,4.49E-07,-0.1496771605,5.15E-07
Sarah-8 Furhat,maxIntensity,-0.4213854214,0.00656503535,0.8255246843,0.2746208716,9.64E-21,0.3043545367,1.96E-25,0.3331637261,1.44E-30,0.3556131851,5.07E-35,0.3813764398,2.91E-40,0.4056471748,1.32E-45,0.4278074674,7.79E-51
Sarah-8 Furhat,minIntensity,-0.5466738765,-0.08191007747,0.005868692666,0.05797383289,0.05295392899,0.01727076283,0.5636774272,-0.01562462745,0.6006157074,-0.04467442819,0.1333971366,-0.04960166497,0.09633955447,-0.05501684937,0.06568693387,-0.06259999411,0.03661596674
Masha9-Robot,meanF0Hz,-0.4343539681,0.1663873908,5.63E-09,0.5972823108,1.24E-116,0.6010179719,6.20E-119,0.6048005265,2.67E-121,0.6073625406,4.37E-123,0.609566017,1.06E-123,0.6115407503,3.37E-124,0.6146611781,2.78E-125
Masha9-Robot,stdevF0Hz,-0.5691948314,0.4901079068,3.09E-74,-0.05006505125,0.08337846246,-0.04024152591,0.1632325442,-0.03071744168,0.2862752374,-0.0196140278,0.495112688,-0.0009004361756,0.9750697966,0.01642475111,0.5694308474,0.03017650474,0.2968630514
Masha9-Robot,HNR,-0.5087649517,-0.365255044,1.49E-39,0.1837532089,1.50E-10,0.1798624524,3.37E-10,0.1760369445,7.38E-10,0.1712395509,1.98E-09,0.1600072355,2.28E-08,0.1499518434,1.76E-07,0.1461337717,3.82E-07
Masha9-Robot,localJitter,-0.3732889055,-0.7280068157,1.32E-200,-0.2045964636,8.88E-13,-0.2019640772,1.57E-12,-0.1987987918,3.19E-12,-0.1951404638,7.25E-12,-0.1870471319,5.77E-11,-0.1793556159,3.79E-10,-0.1720814754,2.07E-09
Masha9-Robot,localabsoluteJitter,-0.560247504,-0.7801565996,9.42E-249,-0.01983046751,0.4930669966,-0.008965986148,0.7561561151,0.002164385927,0.9401215675,0.01306437633,0.6495621484,0.02831286459,0.3256956838,0.04230423728,0.1426993189,0.05518605302,0.05629180606
Masha9-Robot,rapJitter,-0.3526469973,-0.3027025374,4.22E-27,-0.1625064053,1.57E-08,-0.1688041286,3.89E-09,-0.1731479682,1.40E-09,-0.1782588298,4.12E-10,-0.1758009496,7.78E-10,-0.1731657225,1.51E-09,-0.1708177505,2.72E-09
Masha9-Robot,ppq5Jitter,-0.2632966132,-0.0937840504,0.001079984984,0.3828181213,4.54E-43,0.379933032,1.44E-42,0.3779535975,2.81E-42,0.3726867609,3.13E-41,0.3669631703,8.89E-40,0.3614300447,2.11E-38,0.3573890258,2.23E-37
Masha9-Robot,ddpJitter,-0.3526469973,-0.3027025374,4.22E-27,-0.1625064053,1.57E-08,-0.1688041286,3.89E-09,-0.1731479682,1.40E-09,-0.1782588298,4.12E-10,-0.1758009496,7.78E-10,-0.1731657225,1.51E-09,-0.1708177505,2.72E-09
Masha9-Robot,localShimmer,-1.089210988,0.8113704499,1.95E-284,-0.07598335772,0.008540885303,-0.06616136721,0.02179433189,-0.05638810505,0.05016447256,-0.04760998994,0.0975774214,-0.04616938266,0.1088893299,-0.04451671165,0.1229405765,-0.04202262757,0.1462213658
Masha9-Robot,localdbShimmer,-0.9775761137,0.7027521372,3.95E-181,0.07765666582,0.007188269112,0.08615680241,0.002794365816,0.09456666384,0.001004026752,0.1022867845,0.0003615397819,0.100670459,0.0004604615926,0.09996985983,0.0005184573654,0.100028655,0.0005285776271
Masha9-Robot,apq3Shimmer,-1.023937478,0.8613695011,0,-0.2019834899,1.74E-12,-0.1918008641,2.01E-11,-0.1815188681,2.12E-10,-0.1722426734,1.59E-09,-0.1666703197,5.70E-09,-0.1603032706,2.30E-08,-0.1512074455,1.47E-07
Masha9-Robot,apq5Shimmer,-1.08487009,0.8133140504,7.06E-287,-0.02856309779,0.323453385,-0.02020296941,0.4840665674,-0.01188744437,0.6799149894,-0.004041931466,0.8882093861,-0.004223564301,0.883460943,-0.003835465431,0.8943221089,-0.003390416458,0.90671872
Masha9-Robot,apq11Shimmer,-0.7379120391,0.5156907495,2.60E-83,-0.02655206889,0.3587014696,-0.02797097208,0.3325798033,-0.02924864164,0.3099543124,-0.02960432529,0.3031034199,-0.04084874415,0.1561076438,-0.04901215756,0.08941379481,-0.05641599121,0.0510121168
Masha9-Robot,ddaShimmer,-1.023937478,0.8613695011,0,-0.2019834899,1.74E-12,-0.1918008641,2.01E-11,-0.1815188681,2.12E-10,-0.1722426734,1.59E-09,-0.1666703197,5.70E-09,-0.1603032706,2.30E-08,-0.1512074455,1.47E-07
Masha9-Robot,meanPitch,-0.3421216987,-0.3422742996,1.21E-34,0.705440076,7.38E-181,0.7030549709,7.21E-180,0.7007340268,6.29E-179,0.6974735986,2.57E-177,0.6942142894,2.73E-174,0.6912033795,1.75E-171,0.6889774802,2.97E-169
Masha9-Robot,maxPitch,-0.5869526052,-0.6175616813,2.40E-128,-0.6446275501,1.54E-141,-0.6411278413,4.02E-140,-0.6366375659,3.70E-138,-0.6301241078,4.25E-135,-0.6256773604,3.92E-132,-0.6201464785,1.18E-128,-0.6153100859,1.29E-125
Masha9-Robot,minPitch,-0.9462719425,-0.1167779892,4.60E-05,0.6281773693,2.15E-132,0.6171134183,4.55E-127,0.6061214132,5.83E-122,0.5956341571,2.87E-117,0.5848887446,1.09E-111,0.573517246,4.64E-106,0.5623869545,8.96E-101
Masha9-Robot,meanIntensity,-0.5391863129,0.5063770337,6.44E-80,0.284750842,9.17E-24,0.2796842937,4.86E-23,0.2746663734,2.48E-22,0.2695369752,1.28E-21,0.2621647423,2.02E-20,0.2567599202,1.50E-19,0.2567701786,1.78E-19
Masha9-Robot,maxIntensity,-1.236907484,-0.6635356624,1.15E-154,0.4520541377,2.44E-61,0.4303127921,2.33E-55,0.4087277237,8.29E-50,0.3893304323,3.79E-45,0.3743416449,1.91E-41,0.3590054574,7.08E-38,0.3436976576,1.60E-34
Masha9-Robot,minIntensity,-0.401694404,0.4108754812,1.45E-50,0.2302094797,7.33E-16,0.217993139,2.14E-14,0.2048427191,6.69E-13,0.1920406467,1.57E-11,0.1855862094,8.17E-11,0.1796911821,3.51E-10,0.1761642664,8.43E-10
Nash5- Human,meanF0Hz,-0.7335374186,0.6445450435,2.11E-153,-0.3230733868,1.41E-32,-0.3216837871,2.04E-32,-0.3147035004,3.85E-31,-0.308676346,4.49E-30,-0.3058817899,1.98E-29,-0.3051807406,3.45E-29,-0.3024855826,1.42E-28
Nash5- Human,stdevF0Hz,-0.5281470207,-0.2578456705,3.58E-21,-0.0501551825,0.07240100602,-0.06519189912,0.01924343843,-0.08577105356,0.002014509766,-0.09319450311,0.0007710861908,-0.09588714445,0.000552541876,-0.08932128337,0.001326530252,-0.08126169582,0.003570244089
Nash5- Human,HNR,-0.7125878409,-0.2184815011,1.68E-15,-0.1416424188,3.46E-07,-0.1247441197,7.06E-06,-0.1039250834,0.0001804321349,-0.08036570324,0.00375056863,-0.05482310097,0.04864555504,-0.02883954187,0.3008433612,-0.003145429248,0.9103472891
Nash5- Human,localJitter,-0.394501537,0.01763837653,0.5253283303,0.2134837807,1.06E-14,0.220466614,1.18E-15,0.2238995328,3.64E-16,0.2292849012,5.88E-17,0.2347557227,1.16E-17,0.2322954826,2.97E-17,0.2276658988,1.47E-16
Nash5- Human,localabsoluteJitter,-0.4601008175,0.3908492227,1.16E-48,0.3226858025,1.68E-32,0.3194089486,5.84E-32,0.3131139559,7.91E-31,0.3087312045,4.38E-30,0.3072689499,1.08E-29,0.3017036646,1.56E-28,0.2886939517,4.55E-26
Nash5- Human,rapJitter,-0.4665468081,0.003237903053,0.9071870998,0.05827998883,0.03679019757,0.0518964152,0.06250924443,0.04115419636,0.1389790679,0.03836380454,0.1670109732,0.03794878706,0.1724813652,0.02985919833,0.2840691614,0.0247799101,0.3749666079
Nash5- Human,ppq5Jitter,-0.5555646536,-0.06154625403,0.02654149521,-0.08759364355,0.001679576868,-0.09544882074,0.0006005246879,-0.1059010199,0.0001353312812,-0.1113485377,5.77E-05,-0.1103955826,6.91E-05,-0.1086179041,9.33E-05,-0.1038568543,0.0001930378588
Nash5- Human,ddpJitter,-0.4665468081,0.003237903053,0.9071870998,0.05827998883,0.03679019757,0.0518964152,0.06250924443,0.04115419636,0.1389790679,0.03836380454,0.1670109732,0.03794878706,0.1724813652,0.02985919833,0.2840691614,0.0247799101,0.3749666079
Nash5- Human,localShimmer,-0.6495549149,-0.1961500004,9.88E-13,-0.03317612179,0.234846275,-0.04135352518,0.1378366926,-0.05085159465,0.06745061331,-0.06188110411,0.02572838641,-0.06880122706,0.01330593837,-0.07712505045,0.00559816024,-0.08688456496,0.001832029388
Nash5- Human,localdbShimmer,-0.5615377187,-0.1021682095,0.00022565055,0.05977077237,0.03222635112,0.05455870531,0.05018776059,0.04434532396,0.1108370492,0.03099957831,0.2642216757,0.02112184105,0.4477629934,0.009879967814,0.7230529977,-0.002571309094,0.9266599082
Nash5- Human,apq3Shimmer,-1.003284973,-0.2306088706,3.86E-17,-0.4631806383,2.86E-69,-0.4654000184,2.87E-70,-0.4673583662,3.43E-71,-0.4686959292,6.51E-72,-0.4697383332,5.38E-72,-0.4699094747,8.80E-72,-0.4715306552,4.67E-72
Nash5- Human,apq5Shimmer,-0.8940460066,-0.1991341755,4.39E-13,-0.5026953901,3.59E-83,-0.5043264091,4.18E-84,-0.5114074289,3.77E-87,-0.5184767845,2.82E-90,-0.5237175073,4.82E-92,-0.5262496544,1.01E-92,-0.5297916431,8.13E-94
Nash5- Human,apq11Shimmer,-0.5431486719,0.0100476731,0.7175051197,-0.1953624558,1.64E-12,-0.1904281871,5.45E-12,-0.196382019,1.03E-12,-0.2034257934,1.34E-13,-0.19374446,2.07E-12,-0.1710111757,6.44E-10,-0.1386151283,6.16E-07
Nash5- Human,ddaShimmer,-1.003284973,-0.2306088706,3.86E-17,-0.4631806383,2.86E-69,-0.4654000184,2.87E-70,-0.4673583662,3.43E-71,-0.4686959292,6.51E-72,-0.4697383332,5.38E-72,-0.4699094747,8.80E-72,-0.4715306552,4.67E-72
Nash5- Human,meanPitch,-0.6478006602,0.5493977384,2.57E-103,-0.2318030694,4.00E-17,-0.232482929,2.80E-17,-0.2274503169,1.20E-16,-0.2260720373,1.62E-16,-0.2283235311,9.14E-17,-0.2334836564,2.03E-17,-0.23854574,4.52E-18
Nash5- Human,maxPitch,-0.6141999328,-0.1401094716,3.98E-07,-0.2557035597,1.29E-20,-0.2458304055,3.39E-19,-0.2229316764,4.90E-16,-0.2003755024,3.12E-13,-0.176095507,1.79E-10,-0.1607464545,6.50E-09,-0.1442591632,2.09E-07
Nash5- Human,minPitch,-0.7997864084,0.5895678163,1.95E-122,-0.2390163377,3.87E-18,-0.2455307039,3.76E-19,-0.249021232,9.65E-20,-0.2343688811,1.14E-17,-0.2213255168,8.02E-16,-0.2042428907,1.32E-13,-0.1865267698,1.62E-11
